ID,Paymethod,LocalBilltype,Customer_Segments,Trips_To_The_Website_Yr,Avg_Spend_Per_Store_Visit,Customer_Loyality_Code,Number_Of_Transactions_Current_Year
2464.000000,CC,Budget,High Income Families,8.000000,19.780000,4.000000,10.000000
2467.000000,CC,Budget,High Income Families,4.000000,6.740000,3.000000,8.000000
2470.000000,Auto,FreeLocal,Married No Kids,25.000000,106.100000,3.000000,9.000000
2471.000000,CH,FreeLocal,Low Value and No Kids,9.000000,37.730000,4.000000,4.000000
2473.000000,CH,FreeLocal,Low Value and No Kids,5.000000,12.580000,1.000000,6.000000
2474.000000,Auto,Budget,Married No Kids,11.000000,50.500000,4.000000,1.000000
2480.000000,CC,FreeLocal,High Income Families,6.000000,8.530000,3.000000,5.000000
2484.000000,Auto,Budget,Married No Kids,7.000000,23.030000,2.000000,3.000000
2485.000000,Auto,Budget,Married No Kids,0.000000,0.970000,2.000000,0.000000
2486.000000,CC,FreeLocal,High Income Families,35.000000,160.420000,1.000000,17.000000
2487.000000,CH,Budget,Low Value and No Kids,5.000000,24.440000,2.000000,1.000000
2489.000000,CC,Budget,High Income Families,14.000000,43.340000,1.000000,11.000000
2490.000000,CC,FreeLocal,High Income Families,17.000000,83.390000,2.000000,1.000000
2491.000000,CC,Budget,High Income Families,3.000000,5.010000,3.000000,2.000000
2492.000000,Auto,FreeLocal,Married No Kids,26.000000,106.500000,4.000000,10.000000
2494.000000,CC,Budget,High Income Families,53.000000,262.910000,1.000000,14.000000
2499.000000,CC,Budget,High Income Families,21.000000,82.430000,3.000000,11.000000
2501.000000,CC,Budget,High Income Families,3.000000,5.350000,1.000000,6.000000
2502.000000,CC,FreeLocal,High Income Families,22.000000,99.730000,2.000000,4.000000
2503.000000,Auto,FreeLocal,Married No Kids,10.000000,26.780000,3.000000,13.000000
2504.000000,CC,Budget,High Income Families,34.000000,154.770000,3.000000,20.000000
2505.000000,CC,Budget,High Income Families,13.000000,61.440000,1.000000,30.000000
2506.000000,Auto,Budget,Married No Kids,8.000000,35.730000,1.000000,22.000000
2507.000000,Auto,Budget,Married No Kids,5.000000,9.510000,3.000000,7.000000
2508.000000,CC,FreeLocal,High Income Families,13.000000,38.180000,3.000000,21.000000
2509.000000,CC,Budget,High Income Families,27.000000,106.300000,1.000000,14.000000
2512.000000,CC,FreeLocal,High Income Families,22.000000,96.430000,3.000000,7.000000
2516.000000,CC,Budget,High Income Families,6.000000,6.870000,4.000000,11.000000
2517.000000,CC,FreeLocal,High Income Families,9.000000,13.240000,1.000000,15.000000
2520.000000,CC,Budget,High Income Families,6.000000,25.490000,2.000000,2.000000
2526.000000,CH,FreeLocal,Low Value and No Kids,18.000000,76.070000,2.000000,3.000000
2527.000000,CC,Budget,High Income Families,21.000000,85.960000,4.000000,11.000000
2528.000000,CH,Budget,Low Value and No Kids,8.000000,37.150000,1.000000,2.000000
2529.000000,Auto,Budget,Married No Kids,6.000000,9.010000,1.000000,10.000000
2530.000000,CC,FreeLocal,High Income Families,9.000000,40.910000,3.000000,2.000000
2531.000000,CC,Budget,High Income Families,6.000000,8.960000,2.000000,9.000000
2533.000000,CH,Budget,Low Value and No Kids,29.000000,117.260000,2.000000,10.000000
2536.000000,CC,Budget,High Income Families,22.000000,87.400000,4.000000,11.000000
2539.000000,CH,FreeLocal,Low Value and No Kids,4.000000,8.760000,4.000000,7.000000
2542.000000,CC,FreeLocal,High Income Families,3.000000,15.200000,4.000000,0.000000
2543.000000,Auto,FreeLocal,Married No Kids,18.000000,60.350000,4.000000,14.000000
2544.000000,CH,Budget,Low Value and No Kids,6.000000,5.210000,3.000000,12.000000
2545.000000,CC,FreeLocal,High Income Families,25.000000,97.050000,4.000000,14.000000
2546.000000,CC,Budget,High Income Families,14.000000,40.070000,4.000000,15.000000
2548.000000,CC,Budget,High Income Families,8.000000,9.020000,1.000000,15.000000
2549.000000,CC,Budget,High Income Families,11.000000,40.230000,4.000000,7.000000
2550.000000,Auto,Budget,Married No Kids,7.000000,10.740000,2.000000,12.000000
2551.000000,CC,FreeLocal,High Income Families,29.000000,126.550000,2.000000,8.000000
2554.000000,CH,Budget,Low Value and No Kids,26.000000,114.200000,1.000000,8.000000
2555.000000,CC,Budget,High Income Families,3.000000,6.210000,3.000000,4.000000
2556.000000,CC,Budget,High Income Families,22.000000,87.460000,2.000000,11.000000
2558.000000,CC,FreeLocal,High Income Families,2.000000,11.520000,4.000000,0.000000
2559.000000,CH,FreeLocal,Low Value and No Kids,31.000000,136.470000,4.000000,9.000000
2560.000000,CH,Budget,Low Value and No Kids,4.000000,13.740000,3.000000,4.000000
2563.000000,CC,Budget,High Income Families,46.000000,206.080000,2.000000,12.000000
2565.000000,CC,FreeLocal,High Income Families,4.000000,11.320000,2.000000,1.000000
2569.000000,CC,FreeLocal,High Income Families,12.000000,46.420000,3.000000,6.000000
2570.000000,CC,Budget,High Income Families,12.000000,32.190000,1.000000,13.000000
2573.000000,CC,Budget,High Income Families,7.000000,13.940000,2.000000,10.000000
2574.000000,CC,Budget,High Income Families,10.000000,38.960000,3.000000,5.000000
2575.000000,CC,Budget,High Income Families,3.000000,6.330000,2.000000,5.000000
2576.000000,Auto,FreeLocal,Married No Kids,14.000000,49.920000,2.000000,9.000000
2577.000000,CC,Budget,High Income Families,40.000000,178.360000,2.000000,11.000000
2581.000000,CC,FreeLocal,High Income Families,7.000000,22.900000,4.000000,6.000000
2584.000000,CC,Budget,High Income Families,8.000000,25.660000,3.000000,7.000000
2586.000000,CH,Budget,Low Value and No Kids,12.000000,39.330000,1.000000,10.000000
2591.000000,CC,Budget,High Income Families,29.000000,104.640000,3.000000,15.000000
2595.000000,Auto,Budget,Married No Kids,13.000000,40.480000,3.000000,11.000000
2596.000000,CC,Budget,High Income Families,6.000000,10.340000,4.000000,8.000000
2597.000000,CC,Budget,High Income Families,3.000000,11.190000,3.000000,2.000000
2598.000000,CC,FreeLocal,High Income Families,41.000000,179.930000,1.000000,13.000000
2599.000000,CC,FreeLocal,High Income Families,14.000000,40.380000,2.000000,15.000000
2600.000000,Auto,Budget,Married No Kids,17.000000,58.090000,4.000000,14.000000
2601.000000,CC,FreeLocal,High Income Families,7.000000,9.670000,1.000000,13.000000
2602.000000,CC,FreeLocal,High Income Families,7.000000,8.620000,1.000000,14.000000
2603.000000,CC,Budget,High Income Families,9.000000,20.260000,2.000000,11.000000
2604.000000,CH,Budget,Low Value and No Kids,10.000000,31.550000,3.000000,9.000000
2605.000000,CC,FreeLocal,High Income Families,31.000000,137.330000,1.000000,9.000000
2606.000000,Auto,FreeLocal,Married No Kids,16.000000,52.220000,4.000000,15.000000
2607.000000,CC,Budget,High Income Families,17.000000,57.060000,2.000000,14.000000
2608.000000,CC,FreeLocal,High Income Families,23.000000,84.100000,2.000000,14.000000
2609.000000,Auto,Budget,Married No Kids,12.000000,41.710000,2.000000,9.000000
2610.000000,CC,FreeLocal,High Income Families,10.000000,44.950000,2.000000,2.000000
2611.000000,Auto,Budget,Married No Kids,11.000000,34.910000,4.000000,11.000000
2612.000000,CC,FreeLocal,High Income Families,9.000000,13.920000,1.000000,10.000000
2613.000000,Auto,FreeLocal,Married No Kids,17.000000,74.970000,2.000000,6.000000
2615.000000,CH,Budget,Low Value and No Kids,10.000000,27.200000,1.000000,11.000000
2616.000000,CC,Budget,High Income Families,9.000000,39.040000,2.000000,4.000000
2617.000000,CC,Budget,High Income Families,13.000000,58.080000,3.000000,3.000000
2618.000000,CC,FreeLocal,High Income Families,15.000000,51.170000,3.000000,9.000000
2619.000000,Auto,Budget,Married No Kids,4.000000,17.080000,2.000000,1.000000
2620.000000,CC,FreeLocal,High Income Families,6.000000,28.660000,1.000000,0.000000
2621.000000,CC,Budget,High Income Families,41.000000,196.220000,2.000000,4.000000
2622.000000,CC,FreeLocal,High Income Families,8.000000,13.010000,4.000000,13.000000
2623.000000,CH,Budget,Low Value and No Kids,15.000000,45.470000,2.000000,14.000000
2624.000000,Auto,Budget,Married No Kids,25.000000,111.840000,3.000000,5.000000
2627.000000,Auto,Budget,Married No Kids,10.000000,28.110000,1.000000,11.000000
2630.000000,CH,FreeLocal,Low Value and No Kids,10.000000,36.840000,3.000000,7.000000
2632.000000,CH,Budget,Low Value and No Kids,8.000000,8.790000,1.000000,15.000000
2635.000000,CC,Budget,High Income Families,10.000000,23.720000,3.000000,14.000000
2636.000000,CC,FreeLocal,High Income Families,8.000000,25.580000,4.000000,6.000000
2637.000000,CC,FreeLocal,High Income Families,5.000000,10.350000,2.000000,8.000000
2644.000000,CC,FreeLocal,High Income Families,14.000000,57.250000,1.000000,5.000000
2645.000000,CC,FreeLocal,High Income Families,8.000000,10.620000,3.000000,15.000000
2647.000000,Auto,Budget,Married No Kids,21.000000,95.100000,1.000000,6.000000
2648.000000,CC,Budget,High Income Families,4.000000,22.150000,2.000000,0.000000
2649.000000,CC,FreeLocal,High Income Families,12.000000,32.090000,1.000000,13.000000
2653.000000,Auto,FreeLocal,Married No Kids,24.000000,90.180000,2.000000,15.000000
2654.000000,CC,Budget,High Income Families,17.000000,70.650000,1.000000,8.000000
2657.000000,Auto,FreeLocal,Married No Kids,15.000000,63.280000,2.000000,3.000000
2658.000000,Auto,FreeLocal,Married No Kids,7.000000,30.950000,2.000000,3.000000
2659.000000,CH,FreeLocal,Low Value and No Kids,5.000000,8.850000,3.000000,9.000000
2660.000000,CC,Budget,High Income Families,32.000000,144.660000,3.000000,7.000000
2661.000000,CC,Budget,High Income Families,21.000000,93.610000,2.000000,5.000000
2662.000000,Auto,FreeLocal,Married No Kids,35.000000,151.610000,3.000000,11.000000
2663.000000,CC,FreeLocal,High Income Families,5.000000,8.970000,4.000000,8.000000
2664.000000,Auto,FreeLocal,Married No Kids,5.000000,11.650000,3.000000,7.000000
2666.000000,Auto,Budget,Married No Kids,56.000000,252.530000,3.000000,13.000000
2667.000000,CH,FreeLocal,Low Value and No Kids,7.000000,26.690000,2.000000,2.000000
2668.000000,CC,Budget,High Income Families,11.000000,39.620000,2.000000,9.000000
2671.000000,CC,FreeLocal,High Income Families,25.000000,103.520000,1.000000,11.000000
2672.000000,CC,Budget,High Income Families,54.000000,258.290000,2.000000,2.000000
2673.000000,CC,FreeLocal,High Income Families,33.000000,149.260000,4.000000,7.000000
2675.000000,CH,Budget,Low Value and No Kids,22.000000,80.470000,3.000000,10.000000
2678.000000,Auto,Budget,Married No Kids,4.000000,7.750000,1.000000,6.000000
2680.000000,CC,FreeLocal,High Income Families,6.000000,22.820000,2.000000,4.000000
2681.000000,CC,Budget,High Income Families,56.000000,256.700000,4.000000,11.000000
2682.000000,CC,FreeLocal,High Income Families,28.000000,113.480000,4.000000,14.000000
2685.000000,CH,Budget,Low Value and No Kids,17.000000,71.550000,2.000000,4.000000
2687.000000,CC,Budget,High Income Families,25.000000,104.730000,2.000000,9.000000
2688.000000,Auto,FreeLocal,Married No Kids,9.000000,25.180000,2.000000,9.000000
2689.000000,CC,FreeLocal,High Income Families,9.000000,17.710000,2.000000,13.000000
2695.000000,CH,FreeLocal,Low Value and No Kids,7.000000,8.840000,4.000000,23.000000
2696.000000,CC,Budget,High Income Families,23.000000,112.720000,4.000000,0.000000
2698.000000,Auto,FreeLocal,Married No Kids,27.000000,118.000000,1.000000,10.000000
2699.000000,CH,Budget,Low Value and No Kids,9.000000,27.290000,1.000000,9.000000
2701.000000,Auto,FreeLocal,Married No Kids,9.000000,32.430000,4.000000,5.000000
2702.000000,CC,FreeLocal,High Income Families,43.000000,192.530000,3.000000,11.000000
2704.000000,CH,Budget,Low Value and No Kids,19.000000,77.000000,2.000000,4.000000
2708.000000,CC,Budget,High Income Families,8.000000,19.780000,1.000000,10.000000
2711.000000,CC,Budget,High Income Families,4.000000,6.740000,1.000000,8.000000
2714.000000,Auto,FreeLocal,Married No Kids,25.000000,106.100000,4.000000,9.000000
2715.000000,CH,FreeLocal,Low Value and No Kids,9.000000,37.730000,4.000000,4.000000
2717.000000,CH,FreeLocal,Low Value and No Kids,5.000000,12.580000,3.000000,6.000000
2718.000000,Auto,Budget,Married No Kids,11.000000,50.500000,2.000000,1.000000
2720.000000,CH,FreeLocal,Low Value and No Kids,0.000000,1.460000,2.000000,0.000000
2724.000000,CC,FreeLocal,High Income Families,6.000000,8.530000,3.000000,5.000000
2728.000000,Auto,Budget,Married No Kids,7.000000,23.030000,3.000000,3.000000
2729.000000,Auto,Budget,Married No Kids,0.000000,0.970000,1.000000,0.000000
2730.000000,CC,FreeLocal,High Income Families,35.000000,160.420000,1.000000,15.000000
2731.000000,CH,Budget,Low Value and No Kids,5.000000,24.440000,4.000000,1.000000
2733.000000,CC,Budget,High Income Families,14.000000,43.340000,2.000000,11.000000
2734.000000,CC,FreeLocal,High Income Families,17.000000,83.390000,2.000000,1.000000
2735.000000,CC,Budget,High Income Families,3.000000,5.010000,2.000000,2.000000
2736.000000,Auto,FreeLocal,Married No Kids,26.000000,106.500000,3.000000,10.000000
2738.000000,CC,Budget,High Income Families,53.000000,262.910000,1.000000,23.000000
2743.000000,CC,Budget,High Income Families,21.000000,82.430000,4.000000,11.000000
2745.000000,CC,Budget,High Income Families,3.000000,5.350000,3.000000,6.000000
2746.000000,CC,FreeLocal,High Income Families,22.000000,99.730000,1.000000,4.000000
2747.000000,Auto,FreeLocal,Married No Kids,10.000000,26.780000,4.000000,17.000000
2748.000000,CC,Budget,High Income Families,34.000000,154.770000,4.000000,14.000000
2749.000000,CC,Budget,High Income Families,13.000000,61.440000,3.000000,13.000000
2750.000000,Auto,Budget,Married No Kids,8.000000,35.730000,4.000000,19.000000
2751.000000,Auto,Budget,Married No Kids,5.000000,9.510000,3.000000,7.000000
2752.000000,CC,FreeLocal,High Income Families,13.000000,38.180000,3.000000,20.000000
2753.000000,CC,Budget,High Income Families,27.000000,106.300000,4.000000,14.000000
2756.000000,CC,FreeLocal,High Income Families,22.000000,96.430000,4.000000,7.000000
2760.000000,CC,Budget,High Income Families,6.000000,6.870000,4.000000,11.000000
2761.000000,CC,FreeLocal,High Income Families,9.000000,13.240000,2.000000,15.000000
2764.000000,CC,Budget,High Income Families,6.000000,25.490000,3.000000,2.000000
2770.000000,CH,FreeLocal,Low Value and No Kids,18.000000,76.070000,2.000000,3.000000
2771.000000,CC,Budget,High Income Families,21.000000,85.960000,1.000000,11.000000
2772.000000,CH,Budget,Low Value and No Kids,8.000000,37.150000,1.000000,2.000000
2773.000000,Auto,Budget,Married No Kids,6.000000,9.010000,3.000000,10.000000
2774.000000,CC,FreeLocal,High Income Families,9.000000,40.910000,1.000000,2.000000
2775.000000,CC,Budget,High Income Families,6.000000,8.960000,1.000000,9.000000
2777.000000,CH,Budget,Low Value and No Kids,29.000000,117.260000,1.000000,10.000000
2780.000000,CC,Budget,High Income Families,22.000000,87.400000,1.000000,11.000000
2783.000000,CH,FreeLocal,Low Value and No Kids,4.000000,8.760000,3.000000,7.000000
2786.000000,CC,FreeLocal,High Income Families,3.000000,15.200000,4.000000,0.000000
2787.000000,Auto,FreeLocal,Married No Kids,18.000000,60.350000,3.000000,14.000000
2788.000000,CH,Budget,Low Value and No Kids,6.000000,5.210000,4.000000,12.000000
2789.000000,CC,FreeLocal,High Income Families,25.000000,97.050000,3.000000,14.000000
2790.000000,CC,Budget,High Income Families,14.000000,40.070000,4.000000,15.000000
2792.000000,CC,Budget,High Income Families,8.000000,9.020000,4.000000,15.000000
2793.000000,CC,Budget,High Income Families,11.000000,40.230000,3.000000,7.000000
2794.000000,Auto,Budget,Married No Kids,7.000000,10.740000,4.000000,12.000000
2795.000000,CC,FreeLocal,High Income Families,29.000000,126.550000,4.000000,8.000000
2798.000000,CH,Budget,Low Value and No Kids,26.000000,114.200000,3.000000,8.000000
2799.000000,CC,Budget,High Income Families,3.000000,6.210000,3.000000,4.000000
2800.000000,CC,Budget,High Income Families,22.000000,87.460000,1.000000,11.000000
2802.000000,CC,FreeLocal,High Income Families,2.000000,11.520000,3.000000,0.000000
2803.000000,CC,FreeLocal,High Income Families,31.000000,136.470000,2.000000,9.000000
2804.000000,CH,Budget,Low Value and No Kids,4.000000,13.740000,2.000000,4.000000
2807.000000,CC,Budget,High Income Families,46.000000,206.080000,3.000000,12.000000
2813.000000,CC,FreeLocal,High Income Families,12.000000,46.420000,1.000000,6.000000
2814.000000,CC,Budget,High Income Families,12.000000,32.190000,4.000000,13.000000
2817.000000,CC,Budget,High Income Families,7.000000,13.940000,2.000000,10.000000
2818.000000,CC,Budget,High Income Families,10.000000,38.960000,4.000000,5.000000
2819.000000,CC,Budget,High Income Families,3.000000,6.330000,4.000000,5.000000
2820.000000,Auto,FreeLocal,Married No Kids,14.000000,49.920000,4.000000,9.000000
2821.000000,CC,Budget,High Income Families,40.000000,178.360000,1.000000,11.000000
2825.000000,CC,FreeLocal,High Income Families,7.000000,22.900000,2.000000,6.000000
2827.000000,CC,Budget,High Income Families,46.000000,206.080000,1.000000,12.000000
2829.000000,CC,FreeLocal,High Income Families,4.000000,11.320000,2.000000,1.000000
2833.000000,CC,FreeLocal,High Income Families,12.000000,46.420000,2.000000,6.000000
2834.000000,CC,Budget,High Income Families,12.000000,32.190000,2.000000,13.000000
2837.000000,CC,Budget,High Income Families,7.000000,13.940000,1.000000,10.000000
2838.000000,CC,Budget,High Income Families,10.000000,38.960000,3.000000,5.000000
2839.000000,CC,Budget,High Income Families,3.000000,6.330000,1.000000,5.000000
2840.000000,Auto,FreeLocal,Married No Kids,14.000000,49.920000,4.000000,9.000000
2841.000000,CC,Budget,High Income Families,40.000000,178.360000,1.000000,11.000000
2845.000000,CC,FreeLocal,High Income Families,7.000000,22.900000,2.000000,6.000000
2848.000000,CC,Budget,High Income Families,8.000000,25.660000,1.000000,7.000000
2850.000000,CH,Budget,Low Value and No Kids,12.000000,39.330000,3.000000,10.000000
2851.000000,CC,FreeLocal,High Income Families,3.000000,8.790000,4.000000,3.000000
2852.000000,CC,FreeLocal,High Income Families,12.000000,35.900000,4.000000,12.000000
2853.000000,CC,Budget,High Income Families,6.000000,12.330000,4.000000,9.000000
2854.000000,CC,FreeLocal,High Income Families,19.000000,85.290000,2.000000,1.000000
2855.000000,CC,Budget,High Income Families,29.000000,104.640000,2.000000,15.000000
2856.000000,CC,FreeLocal,High Income Families,11.000000,50.220000,4.000000,3.000000
2857.000000,CC,Budget,High Income Families,6.000000,16.760000,4.000000,6.000000
2858.000000,CC,FreeLocal,High Income Families,6.000000,9.810000,4.000000,5.000000
2859.000000,Auto,Budget,Married No Kids,13.000000,40.480000,3.000000,11.000000
2860.000000,CC,Budget,High Income Families,6.000000,10.340000,1.000000,8.000000
2861.000000,CC,Budget,High Income Families,3.000000,11.190000,4.000000,2.000000
2862.000000,CC,FreeLocal,High Income Families,41.000000,179.930000,3.000000,13.000000
2863.000000,CC,FreeLocal,High Income Families,14.000000,40.380000,4.000000,15.000000
2864.000000,Auto,Budget,Married No Kids,17.000000,58.090000,3.000000,14.000000
2865.000000,CC,FreeLocal,High Income Families,7.000000,9.670000,4.000000,13.000000
2866.000000,CC,FreeLocal,High Income Families,7.000000,8.620000,4.000000,14.000000
2867.000000,CC,Budget,High Income Families,9.000000,20.260000,4.000000,11.000000
2868.000000,CH,Budget,Low Value and No Kids,10.000000,31.550000,4.000000,9.000000
2870.000000,Auto,FreeLocal,Married No Kids,16.000000,52.220000,1.000000,15.000000
2871.000000,CC,Budget,High Income Families,17.000000,57.060000,3.000000,14.000000
2874.000000,CC,FreeLocal,High Income Families,10.000000,44.950000,4.000000,2.000000
2875.000000,Auto,Budget,Married No Kids,11.000000,34.910000,1.000000,11.000000
2879.000000,CH,Budget,Low Value and No Kids,10.000000,27.200000,1.000000,11.000000
2881.000000,CC,Budget,High Income Families,13.000000,58.080000,1.000000,3.000000
2886.000000,CC,FreeLocal,High Income Families,8.000000,13.010000,2.000000,13.000000
2891.000000,Auto,Budget,Married No Kids,10.000000,28.110000,3.000000,11.000000
2894.000000,CH,FreeLocal,Low Value and No Kids,10.000000,36.840000,1.000000,7.000000
2896.000000,CH,Budget,Low Value and No Kids,8.000000,8.790000,1.000000,15.000000
2899.000000,CC,Budget,High Income Families,10.000000,23.720000,4.000000,14.000000
2900.000000,CC,FreeLocal,High Income Families,8.000000,25.580000,1.000000,6.000000
2901.000000,CC,FreeLocal,High Income Families,5.000000,10.350000,1.000000,8.000000
2908.000000,CC,FreeLocal,High Income Families,14.000000,57.250000,3.000000,5.000000
2909.000000,CC,FreeLocal,High Income Families,8.000000,10.620000,1.000000,15.000000
2911.000000,Auto,Budget,Married No Kids,21.000000,95.100000,3.000000,6.000000
2912.000000,CC,Budget,High Income Families,4.000000,22.150000,1.000000,0.000000
2913.000000,CC,FreeLocal,High Income Families,12.000000,32.090000,2.000000,13.000000
2917.000000,Auto,FreeLocal,Married No Kids,24.000000,90.180000,2.000000,15.000000
2918.000000,CC,Budget,High Income Families,17.000000,70.650000,3.000000,8.000000
2921.000000,Auto,FreeLocal,Married No Kids,15.000000,63.280000,4.000000,3.000000
2922.000000,Auto,FreeLocal,Married No Kids,7.000000,30.950000,1.000000,3.000000
2923.000000,CH,FreeLocal,Low Value and No Kids,5.000000,8.850000,1.000000,9.000000
2924.000000,CC,Budget,High Income Families,32.000000,144.660000,4.000000,7.000000
2925.000000,CC,Budget,High Income Families,21.000000,93.610000,4.000000,5.000000
2926.000000,Auto,FreeLocal,Married No Kids,35.000000,151.610000,3.000000,11.000000
2927.000000,CC,FreeLocal,High Income Families,5.000000,8.970000,2.000000,8.000000
2928.000000,Auto,FreeLocal,Married No Kids,5.000000,11.650000,4.000000,7.000000
2930.000000,Auto,Budget,Married No Kids,56.000000,252.530000,2.000000,13.000000
2931.000000,CH,FreeLocal,Low Value and No Kids,7.000000,26.690000,2.000000,2.000000
2932.000000,CC,Budget,High Income Families,11.000000,39.620000,3.000000,9.000000
2935.000000,CC,FreeLocal,High Income Families,25.000000,103.520000,4.000000,11.000000
2936.000000,CC,Budget,High Income Families,54.000000,258.290000,4.000000,2.000000
2937.000000,CC,FreeLocal,High Income Families,33.000000,149.260000,4.000000,7.000000
2939.000000,CH,Budget,Low Value and No Kids,22.000000,80.470000,4.000000,10.000000
2942.000000,Auto,Budget,Married No Kids,4.000000,7.750000,4.000000,6.000000
2944.000000,CC,FreeLocal,High Income Families,6.000000,22.820000,1.000000,4.000000
2945.000000,CC,Budget,High Income Families,56.000000,256.700000,3.000000,11.000000
2946.000000,CC,FreeLocal,High Income Families,28.000000,113.480000,4.000000,14.000000
2951.000000,CC,Budget,High Income Families,25.000000,104.730000,4.000000,9.000000
2952.000000,Auto,FreeLocal,Married No Kids,9.000000,25.180000,4.000000,9.000000
2953.000000,CC,FreeLocal,High Income Families,9.000000,17.710000,4.000000,13.000000
2959.000000,CH,FreeLocal,Low Value and No Kids,7.000000,8.840000,2.000000,30.000000
2960.000000,CC,Budget,High Income Families,23.000000,112.720000,3.000000,0.000000
2962.000000,Auto,FreeLocal,Married No Kids,27.000000,118.000000,3.000000,10.000000
2963.000000,CH,Budget,Low Value and No Kids,9.000000,27.290000,4.000000,9.000000
2965.000000,Auto,FreeLocal,Married No Kids,9.000000,32.430000,4.000000,5.000000
2966.000000,CC,FreeLocal,High Income Families,43.000000,192.530000,2.000000,11.000000
2968.000000,CH,Budget,Low Value and No Kids,19.000000,77.000000,4.000000,4.000000
2972.000000,CC,Budget,High Income Families,8.000000,19.780000,2.000000,10.000000
2975.000000,CC,Budget,High Income Families,4.000000,6.740000,2.000000,8.000000
2978.000000,Auto,FreeLocal,Married No Kids,25.000000,106.100000,3.000000,9.000000
2979.000000,CH,FreeLocal,Low Value and No Kids,9.000000,37.730000,2.000000,4.000000
2981.000000,CH,FreeLocal,Low Value and No Kids,5.000000,12.580000,1.000000,6.000000
2982.000000,Auto,Budget,Married No Kids,11.000000,50.500000,3.000000,1.000000
2984.000000,CH,FreeLocal,Low Value and No Kids,0.000000,1.460000,2.000000,0.000000
2988.000000,CC,FreeLocal,High Income Families,6.000000,8.530000,1.000000,5.000000
2992.000000,Auto,Budget,Married No Kids,7.000000,23.030000,1.000000,3.000000
2993.000000,Auto,Budget,Married No Kids,0.000000,0.970000,3.000000,0.000000
2994.000000,CC,FreeLocal,High Income Families,35.000000,160.420000,1.000000,22.000000
2995.000000,CH,Budget,Low Value and No Kids,5.000000,24.440000,4.000000,1.000000
2997.000000,CC,Budget,High Income Families,14.000000,43.340000,4.000000,11.000000
2998.000000,CC,FreeLocal,High Income Families,17.000000,83.390000,4.000000,1.000000
2999.000000,CC,Budget,High Income Families,3.000000,5.010000,1.000000,2.000000
3000.000000,Auto,FreeLocal,Married No Kids,26.000000,106.500000,1.000000,10.000000
3002.000000,CC,Budget,High Income Families,53.000000,262.910000,4.000000,21.000000
3007.000000,CC,Budget,High Income Families,21.000000,82.430000,2.000000,11.000000
3009.000000,CC,Budget,High Income Families,3.000000,5.350000,3.000000,6.000000
3010.000000,CC,FreeLocal,High Income Families,22.000000,99.730000,2.000000,4.000000
3011.000000,Auto,FreeLocal,Married No Kids,10.000000,26.780000,3.000000,23.000000
3012.000000,CC,Budget,High Income Families,34.000000,154.770000,1.000000,15.000000
3013.000000,CC,Budget,High Income Families,13.000000,61.440000,2.000000,23.000000
3014.000000,Auto,Budget,Married No Kids,8.000000,35.730000,2.000000,17.000000
3015.000000,Auto,Budget,Married No Kids,5.000000,9.510000,4.000000,7.000000
3016.000000,CC,FreeLocal,High Income Families,13.000000,38.180000,2.000000,14.000000
3017.000000,CC,Budget,High Income Families,27.000000,106.300000,1.000000,14.000000
3020.000000,CC,FreeLocal,High Income Families,22.000000,96.430000,2.000000,7.000000
3024.000000,CC,Budget,High Income Families,6.000000,6.870000,1.000000,11.000000
3025.000000,CC,FreeLocal,High Income Families,9.000000,13.240000,4.000000,15.000000
3028.000000,CC,Budget,High Income Families,6.000000,25.490000,1.000000,2.000000
3034.000000,CH,FreeLocal,Low Value and No Kids,18.000000,76.070000,2.000000,3.000000
3035.000000,CC,Budget,High Income Families,21.000000,85.960000,4.000000,11.000000
3036.000000,CH,Budget,Low Value and No Kids,8.000000,37.150000,1.000000,2.000000
3037.000000,Auto,Budget,Married No Kids,6.000000,9.010000,4.000000,10.000000
3038.000000,CC,FreeLocal,High Income Families,9.000000,40.910000,2.000000,2.000000
3039.000000,CC,Budget,High Income Families,6.000000,8.960000,2.000000,9.000000
3041.000000,CH,Budget,Low Value and No Kids,29.000000,117.260000,3.000000,10.000000
3044.000000,CC,Budget,High Income Families,22.000000,87.400000,4.000000,11.000000
3047.000000,CH,FreeLocal,Low Value and No Kids,4.000000,8.760000,1.000000,7.000000
3050.000000,CC,FreeLocal,High Income Families,3.000000,15.200000,1.000000,0.000000
3051.000000,Auto,FreeLocal,Married No Kids,18.000000,60.350000,3.000000,14.000000
3052.000000,CH,Budget,Low Value and No Kids,6.000000,5.210000,1.000000,12.000000
3053.000000,CC,FreeLocal,High Income Families,25.000000,97.050000,3.000000,14.000000
3054.000000,CC,Budget,High Income Families,14.000000,40.070000,3.000000,15.000000
3056.000000,CC,Budget,High Income Families,8.000000,9.020000,3.000000,15.000000
3057.000000,CC,Budget,High Income Families,11.000000,40.230000,3.000000,7.000000
3058.000000,Auto,Budget,Married No Kids,7.000000,10.740000,1.000000,12.000000
3059.000000,CC,FreeLocal,High Income Families,29.000000,126.550000,1.000000,8.000000
3062.000000,CH,Budget,Low Value and No Kids,26.000000,114.200000,3.000000,8.000000
3063.000000,CC,Budget,High Income Families,3.000000,6.210000,4.000000,4.000000
3064.000000,CC,Budget,High Income Families,22.000000,87.460000,2.000000,11.000000
3066.000000,Auto,FreeLocal,Married No Kids,2.000000,11.520000,2.000000,0.000000
